,Unnamed: 0,unique_id,data_folder,batch_size,max_epochs,cuda,result_folder,model_name,init_lr,weight_decay,band_pass,electrodes,sampling_rate,n_seconds_valid_set,n_seconds_test_set,data,config_has_run,mse_train,mse_valid,mse_test,corr_train,corr_valid,corr_test,corr_p_train,corr_p_valid,corr_p_test
277,277,tP9Ve3TSk7fKo3GzmMFcyR,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,lin_svr,0.001,0,"'[0, 4]'",'*',256,180,180,RobotEEG,True,"[0.2715043344952426, 0.09955198052257833, 0.1261443914139965]","[0.20211530966388874, 0.10472177971245993, 0.12655935533230692]","[0.16890878069361287, 0.14104529395789814, 0.09586115660873534]","[0.4963299993875704, 0.32217685958073833, 0.6006001032541696]","[0.7301356025452413, 0.2826904018289977, 0.5765460002134477]","[0.6603439421732042, 0.2417540685871169, 0.6711603157540296]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
278,278,y4EGzEczstGTMxpbigGgVR,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,lin_svr,0.001,0,"'[0, 4]'",'*z',256,180,180,onlyEEGData,True,"[0.3706915896436928, 0.11218511479444156, 0.2016045280817252]","[0.4119629056858271, 0.0933871073514301, 0.1974298306389448]","[0.2998776036269461, 0.13922371070762515, 0.17045431526497512]","[-0.002599791884678463, -0.0017945046874369922, -0.001410628377523206]","[-0.0012825855536457984, 0.011066239886918431, -0.008694732716634514]","[0.010504493913818077, -0.016565851896393997, 0.022126674098948258]","[0.038241937183811366, 0.3428755967900814, 0.25997984382845096]","[0.7830737042413131, 0.017524466083193583, 0.06198291635657016]","[0.024138210492909613, 0.0003762360051998152, 2.0319506177016098e-06]"
279,279,Wo3f5uVJLur5BUGjx9wVYU,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,lin_svr,0.001,0,"'[0, 4]'",'*z',256,180,180,RobotEEGAux,True,"[0.2671493708106783, 0.09997195333536436, 0.12550537650455118]","[0.20188232632950293, 0.10607534456086246, 0.12577158303729155]","[0.16910298728819398, 0.14119286460640942, 0.0892787739321953]","[0.5054830957502551, 0.33243942731167914, 0.6030705578651685]","[0.7386249164779067, 0.2412132333092035, 0.5793401542301495]","[0.6612497515918029, 0.2561713399861632, 0.7016263308690343]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
280,280,DH9JyThPeAsVHDgmF3zpDE,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,lin_svr,0.001,0,"'[0, 4]'",'*z',256,180,180,RobotEEG,True,"[0.26683141145284844, 0.09974183637998092, 0.12502660205605046]","[0.20026694612951834, 0.10551660004390208, 0.12625092679502928]","[0.16843036908621553, 0.14110831863084566, 0.08949348878123313]","[0.5069244113441872, 0.3373132200520476, 0.6049740701806564]","[0.7392402292203986, 0.2724618425800248, 0.5774435425567999]","[0.662124505901316, 0.2603803524877249, 0.7002985501071466]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
281,281,9VUVeL4m4jwvgvwrbL5wYe,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,lin_svr,0.001,0,"'[0, 4]'",'*C*',256,180,180,onlyEEGData,True,"[0.3674121772383739, 0.1126231180085812, 0.2010516504131384]","[0.4080927105649274, 0.09275672180233577, 0.1961669201583011]","[0.2990966517780416, 0.13886688105378192, 0.17180835131251151]","[0.003317104872509196, -0.0071084145779289456, 0.0021732682250134513]","[0.0005718810530912961, 0.004369038146851907, 0.009277568116851041]","[-0.027037523742367814, 0.00044089569391879483, -0.019491949799746874]","[0.00819293900368457, 0.00017179103463799467, 0.08266360927904301]","[0.9022986457116736, 0.34832263331782565, 0.04642209733196434]","[6.4424883077837845e-09, 0.9245998075587718, 2.8582567795513093e-05]"
282,282,5ci3fbVepDKRP7JDqsP56T,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,lin_svr,0.001,0,"'[0, 4]'",'*C*',256,180,180,RobotEEGAux,True,"[0.2673593737887501, 0.0999232113194823, 0.12550612326461744]","[0.202462773777262, 0.1059226127479633, 0.12682459845457708]","[0.16957728958907695, 0.1412612676240603, 0.09163103760775199]","[0.5060155833377281, 0.3332044323492193, 0.6035419912328669]","[0.7378081364141619, 0.2537536082826787, 0.5772061820355476]","[0.6599418113475141, 0.2560505549639722, 0.6886623152822189]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
283,283,5mmD6L8ttZVXgDcxXZ5XKd,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,lin_svr,0.001,0,"'[0, 4]'",'*C*',256,180,180,RobotEEG,True,"[0.2673916326172213, 0.09958141915082656, 0.1255563345004977]","[0.2005230939161938, 0.10591488275552016, 0.1265411820852142]","[0.16879226400152747, 0.14126324482184552, 0.0908915889241072]","[0.5054832681925131, 0.3361238502616174, 0.603472618499776]","[0.7386043226782298, 0.26712232719195644, 0.5744210077718587]","[0.6609172517815071, 0.25785167374033496, 0.695113542002158]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
284,284,8aTtKjFKEXgi5u4HowZmn4,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,lin_svr,0.001,0,"'[4, 8]'",'*',256,180,180,onlyEEGData,True,"[0.37348737190988784, 0.11348098286767168, 0.20191200918291688]","[0.4082459450283534, 0.09251990588114704, 0.1970020503320559]","[0.29922661237423753, 0.13875954345182012, 0.171521348573905]","[0.0007820163489729672, 0.00027940758459459784, 0.00019115985718516168]","[-0.00030167176994377984, 8.514513627037733e-05, 0.00045217030561002996]","[-0.0004826483103446378, -0.0004436214385476255, -0.0003660099344772846]","[0.5330666128184146, 0.8825930771098518, 0.8786757755768784]","[0.9483683791563524, 0.98541789623926, 0.9226776409317528]","[0.917483850597139, 0.92413506470112, 0.9373774435906944]"
285,285,Atx8UoAnKQDJVi9G99CPvg,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,lin_svr,0.001,0,"'[4, 8]'",'*',256,180,180,RobotEEGAux,True,"[0.2697700375052911, 0.10091593890744406, 0.12575542954674826]","[0.20341977911941814, 0.10511103372244968, 0.12476337855998575]","[0.16990293171436546, 0.1404027786060124, 0.0880113245248489]","[0.500144523923512, 0.283668121819622, 0.6035897936569607]","[0.7377540861944537, 0.24387753895562975, 0.5817956496656185]","[0.6594956613181052, 0.25848251364428065, 0.7071398887114979]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
286,286,uGosEL5wQzp7y7cGXeNyo7,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,lin_svr,0.001,0,"'[4, 8]'",'*',256,180,180,RobotEEG,True,"[0.26934147298914946, 0.100283161262216, 0.12571289675210062]","[0.2020477235587234, 0.10529542144605444, 0.12688527338893985]","[0.1690928099639863, 0.1404485090929519, 0.09270240745923594]","[0.5003979745513847, 0.3023570990826162, 0.6033265837595871]","[0.7393977230202962, 0.2533127321177954, 0.570627071256859]","[0.6616180077077649, 0.2619596842448008, 0.6880462295702982]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
287,287,oQwMhqNEYSfyTqnYeGk5Cf,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,lin_svr,0.001,0,"'[4, 8]'",'*z',256,180,180,onlyEEGData,True,"[0.3693244264118061, 0.11359848323744196, 0.2013611291749583]","[0.41054078004087796, 0.09068246171984093, 0.19674708340831976]","[0.2996076901965864, 0.1379531245467449, 0.17090472064749082]","[0.0007086256139973783, 0.00023714998781395054, -3.655586872089516e-05]","[-0.00033272504595167245, -0.00036816252230622784, 0.00014176255706154585]","[-0.0006546115072723323, -0.0007511137359134545, -0.0008684663659884477]","[0.5721872628048936, 0.9002486174105295, 0.9767121034496112]","[0.9430621688696328, 0.9370099098657009, 0.9757238935188915]","[0.8882517091447317, 0.8719109772441318, 0.8521137145560587]"
288,288,RhCX2rz2REgGVJ2zGCo2aK,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,lin_svr,0.001,0,"'[4, 8]'",'*z',256,180,180,RobotEEGAux,True,"[0.3681942535626921, 0.11321398008102962, 0.20094389438870072]","[0.40869175412293496, 0.09189317210841297, 0.1960681520669224]","[0.2990740914763066, 0.13850609825132426, 0.17098566767200932]","[0.003680521138072148, 0.0003640283894986301, 0.009447468998424134]","[0.01811865067760092, -0.0005457503506492686, 0.00845987803252207]","[0.010666609135263173, -0.0007548879370159555, 0.011820667019291398]","[0.003349597606699332, 0.8474212485803212, 4.546642358278196e-14]","[0.00010040583551697028, 0.9067419969194196, 0.06937006275478537]","[0.022037305159773663, 0.8712729540920842, 0.01116556460745008]"
289,289,iegkEN5TsZPyskmrZZLXZC,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,lin_svr,0.001,0,"'[4, 8]'",'*z',256,180,180,RobotEEG,True,"[0.2667814503335078, 0.09962689774667907, 0.1253130663710322]","[0.20099166038858335, 0.10576382266363964, 0.12598312218266458]","[0.16986435583936202, 0.14109275676155592, 0.08882012339318987]","[0.5060539035303451, 0.3433391699792749, 0.6045859435944604]","[0.7368049432565872, 0.2639772887279092, 0.5790408963277994]","[0.6588520570059571, 0.26091558549830607, 0.7024608365478634]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
290,290,bUauhf2EGekmo5wsLBXhLi,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,lin_svr,0.001,0,"'[4, 8]'",'*C*',256,180,180,onlyEEGData,True,"[0.367815975084768, 0.11373577243997045, 0.20182852600689774]","[0.4085827317978314, 0.09083969068236096, 0.19783129782239747]","[0.2990546558033389, 0.13802734469405387, 0.17058808547464416]","[0.001904874797682068, 0.00016394674595842894, 3.527973413499439e-05]","[-0.000689438162138587, -0.0007511878596835182, -0.00023280418319836224]","[0.0003071869729562791, -0.0016824733978759935, -0.0008055512375920864]","[0.12892776915662846, 0.9309455871429064, 0.9775248462799936]","[0.8823486555018615, 0.8718984459383696, 0.9601439210391411]","[0.947425798080839, 0.7179839927941762, 0.8627166684284051]"
291,291,o7naNEUYSkWe3Lvm2mGgn3,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,lin_svr,0.001,0,"'[4, 8]'",'*C*',256,180,180,RobotEEGAux,True,"[0.2661962929862382, 0.09960901084376776, 0.12526936813668918]","[0.2029681424382617, 0.10670424570565387, 0.12512221653977873]","[0.17025479227017842, 0.14121996574354445, 0.08936878222866522]","[0.5084764002378979, 0.3404555961770329, 0.6047495230676212]","[0.7367292784966384, 0.23212535785280275, 0.5790870883402933]","[0.658694775370366, 0.2586569021663889, 0.7026201929533494]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
292,292,s6tWLZ28Lxeq2nG5YLStYn,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,lin_svr,0.001,0,"'[4, 8]'",'*C*',256,180,180,RobotEEG,True,"[0.2666533537224177, 0.09968512408908647, 0.1255605023538534]","[0.2035075177033895, 0.1060653065172528, 0.12771813330051168]","[0.17003033608376975, 0.141126459870175, 0.08991434663692678]","[0.5076791453898595, 0.3441116245791691, 0.6031607940160468]","[0.7376481892138509, 0.25563278749694435, 0.5745999373657151]","[0.6596735113158078, 0.26279167583149393, 0.6958297452668495]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
293,293,r37zvdQc5RWZEe6gUrHPMj,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,lin_svr,0.001,0,"'[8, 14]'",'*',256,180,180,onlyEEGData,True,"[0.3681876763054376, 0.11317293520153465, 0.20191533982175724]","[0.4088653853323324, 0.09159776496604556, 0.1978338979716829]","[0.2992107755132667, 0.1384007547998692, 0.1707397128393201]","[-0.00031920524770179747, -0.00011475773882735291, 0.00021804106357807996]","[-0.0001555712427642218, 1.729205984649808e-05, 7.667346756595957e-05]","[0.00036905250745765183, -0.0008242642206661226, 0.0009749708418500576]","[0.7991611203147749, 0.9516331691702368, 0.8617760719043313]","[0.9733600671581351, 0.9970383735983458, 0.9868686307133059]","[0.9368579573517912, 0.8595603340630352, 0.8342264821546562]"
294,294,ceV36aAiKLBywgCBV4Pfw2,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,lin_svr,0.001,0,"'[8, 14]'",'*',256,180,180,RobotEEGAux,True,"[0.2666160649285942, 0.10012018580603056, 0.12624378437723688]","[0.20238198003149568, 0.10590849060823228, 0.12679727236539007]","[0.17032740077481104, 0.14146310593727926, 0.09221483637380323]","[0.507119882373683, 0.33402601954853045, 0.6014230690873468]","[0.7356512816565982, 0.2568680961648789, 0.5709813922197019]","[0.6576391343090611, 0.2537453607706073, 0.6903062021069993]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
295,295,UcP8ve4oB8wGBsfiL9wswd,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,lin_svr,0.001,0,"'[8, 14]'",'*',256,180,180,RobotEEG,True,"[0.2667091116730715, 0.10000739512223313, 0.12579106443186613]","[0.20268767551345104, 0.10593236626341332, 0.12613425305538026]","[0.17034486404220495, 0.14145320533321168, 0.08989326832088593]","[0.5065202750837495, 0.3378369495302064, 0.6038018991753387]","[0.7360244168255842, 0.25938470380919953, 0.5764852338403543]","[0.6579564932590295, 0.2557446237675672, 0.6986224706583961]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
296,296,Pw4FidoLi7zdGjyBGFtg8o,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,lin_svr,0.001,0,"'[8, 14]'",'*z',256,180,180,onlyEEGData,True,"[0.3679427358565429, 0.11352672968960767, 0.20074951039823388]","[0.4100695180212652, 0.09065948414624844, 0.1956979937441967]","[0.2994098149655586, 0.13794152877059376, 0.17079287608924146]","[0.00021153418914320878, -4.580037776380459e-05, 0.00012113413058703647]","[0.0003237028039264133, -0.0002613413452991784, -0.0003219084040288324]","[0.0003577494682946428, 6.464467520135197e-05, -0.0009615925430136057]","[0.866103256666771, 0.9806866096114708, 0.9229407974553966]","[0.9446035892734488, 0.9552632015330552, 0.9449101815057022]","[0.9387879619651376, 0.988928579673134, 0.8364688384488271]"
297,297,rcmWtvWh7AS86BrAHCdLuc,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,lin_svr,0.001,0,"'[8, 14]'",'*z',256,180,180,RobotEEGAux,True,"[0.3671984287148928, 0.11330820598230433, 0.20100617176928012]","[0.40830012319649056, 0.09126908464661587, 0.19633821714835573]","[0.2989478739087044, 0.1382316197527753, 0.17097950494080075]","[0.016253307042892563, 6.0161351643909495e-05, 0.02669808870860469]","[0.04869034488958638, 0.00044653423706599943, 0.027366276152340288]","[0.023102232397705688, 9.133944110412068e-05, 0.023594414086466217]","[2.1705326842907687e-38, 0.9746325810036977, 6.916644127798957e-101]","[1.3479404516278416e-25, 0.9236384575490212, 4.216837700954209e-09]","[7.05981649889304e-07, 0.9843571801355346, 4.075346512584164e-07]"
298,298,qRFyHH9bLjong4Ftpk5C3J,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,lin_svr,0.001,0,"'[8, 14]'",'*z',256,180,180,RobotEEG,True,"[0.2671501934231536, 0.10004658864632962, 0.12499716979856425]","[0.20330779951643005, 0.10552196339719687, 0.1256979595558783]","[0.16931210990631762, 0.14110374279119053, 0.08854972398643783]","[0.5062487369037221, 0.34351655140703297, 0.6052360851573149]","[0.7395427187034923, 0.2609115088211475, 0.5799871572590815]","[0.6615913413481487, 0.2606630785044658, 0.7041999622666182]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
299,299,ot6zMe3QVuf4ntqKszM65j,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,lin_svr,0.001,0,"'[8, 14]'",'*C*',256,180,180,onlyEEGData,True,"[0.3684109219566601, 0.1120736404726162, 0.20131413387268826]","[0.4101666269807076, 0.093644052374279, 0.1968517452125668]","[0.2994391502461536, 0.13927237415765442, 0.17062420224191624]","[-0.0004140650905793032, -3.848154041854377e-06, -6.226390237821727e-05]","[-0.00026257102460890613, 3.089108232142064e-06, 0.0002535588713554756]","[1.889588938894144e-05, -0.0004175882941714045, 0.0005063723123328224]","[0.7413666792599677, 0.9983771240790597, 0.9603455207116274]","[0.9550529255166608, 0.9994709276499109, 0.9565940818158214]","[0.9967636855428086, 0.9285747828488624, 0.913443441796426]"
300,300,bDXjUrXdzBrUruL6wTFXtU,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,lin_svr,0.001,0,"'[8, 14]'",'*C*',256,180,180,RobotEEGAux,True,"[0.26725443953136285, 0.0996585223493576, 0.12526933531430096]","[0.2036153779093184, 0.10612791265581324, 0.12668915748730716]","[0.16967260822205393, 0.1412471225419777, 0.09070895141334394]","[0.5067935987510699, 0.324719137558983, 0.6045799806073371]","[0.7387040307768185, 0.25351843390238793, 0.5740293652607222]","[0.6607361580836609, 0.2504318152406094, 0.6953817327422093]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
301,301,fQBYG2dT6oHrRbhdiEHp9N,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,lin_svr,0.001,0,"'[8, 14]'",'*C*',256,180,180,RobotEEG,True,"[0.26776226092991445, 0.09954473896140054, 0.12526985958763304]","[0.20232782193459545, 0.10544379897009082, 0.12713323178860175]","[0.16913623981036055, 0.1415296386785217, 0.08923279852197437]","[0.5059849579638216, 0.3356235664619138, 0.6036917019078432]","[0.7390089116530213, 0.30712802621583263, 0.5771334679933718]","[0.6611089607423546, 0.2582553337867461, 0.6995230863329759]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
302,302,9Lob9xUoU9A8uWwoojwMPi,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,lin_svr,0.001,0,"'[14, 20]'",'*',256,180,180,onlyEEGData,True,"[0.3690600010401999, 0.11269939012752453, 0.2023025864899594]","[0.40965291544837706, 0.09307668691362954, 0.19983438513345345]","[0.2995364956573102, 0.1391623530857942, 0.1719107212961611]","[0.00018681815874228256, 8.302324239367991e-05, -0.0002140177038107613]","[0.000426805385385897, 0.00017158381752723718, 0.0005457860300018387]","[-1.1838964912760875e-06, 0.0004344950537948591, 0.0004014805760540709]","[0.8816250568897709, 0.9649980523509742, 0.8643016540594812]","[0.927002629557365, 0.9706192646175976, 0.9067359278473438]","[0.9997972372753112, 0.9256912255229984, 0.9313229316885924]"
303,303,iwgce8D3qawJWw2Ux84Mdc,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,lin_svr,0.001,0,"'[14, 20]'",'*',256,180,180,RobotEEGAux,True,"[0.2683850583925737, 0.1007610825668836, 0.1255521837411862]","[0.2034689295495516, 0.1035860457960281, 0.12454550144800887]","[0.16975513516244015, 0.1404709652892367, 0.0896642169976575]","[0.5034381097187924, 0.3115291045448404, 0.6043451443655737]","[0.7378374663356665, 0.27306919196772844, 0.5788416143305251]","[0.6598337787619317, 0.24142360711355226, 0.702977807039037]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
304,304,MvH8nJbJSGo6xRfZmJWC4a,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,lin_svr,0.001,0,"'[14, 20]'",'*',256,180,180,RobotEEG,True,"[0.2682273173397893, 0.10035467834157323, 0.12513571578390953]","[0.20325655264923415, 0.10409698719238993, 0.12687573599001906]","[0.1694717294401026, 0.1402803804687182, 0.08897270104636534]","[0.5039124934105177, 0.32732179221384705, 0.6060700996829195]","[0.7385517036454136, 0.25959905086337154, 0.5761838859343379]","[0.6606418297663237, 0.25070759246616525, 0.7002733425819666]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
305,305,gEkFurTokSiQkz2eBtx6gV,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,lin_svr,0.001,0,"'[14, 20]'",'*z',256,180,180,onlyEEGData,True,"[0.3683283249677121, 0.11317452602869266, 0.20100484106199207]","[0.41071546648060603, 0.09138174902874734, 0.19626992614241207]","[0.2995977347467572, 0.13826537251219212, 0.1706938328663941]","[0.00014449294667881856, -6.731560901995852e-05, 1.0829262636526914e-05]","[-0.00031602773644011237, -0.00011554900141071324, 0.00045412330802322695]","[9.110243511153888e-05, -0.00024880778274089936, 0.00021619458304908287]","[0.9083081587987512, 0.9716171474765988, 0.9931003292497188]","[0.9459150128695364, 0.9802118048240244, 0.9223447263552182]","[0.9843977647072588, 0.9574066248543788, 0.9629853656896816]"
306,306,n4GcZvMKJm4edMSJMZPkVA,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,lin_svr,0.001,0,"'[14, 20]'",'*z',256,180,180,RobotEEGAux,True,"[0.3668796512525904, 0.11215339875678128, 0.2012193493679673]","[0.4077246159652335, 0.09369918823888174, 0.196775208706142]","[0.2991976350419161, 0.1393821663823141, 0.1709295281020417]","[0.0093328555766822, 0.000707776413787612, 0.01192510720697654]","[0.022599479614318917, -0.00016107507062883766, 0.0096327443326142]","[0.0118406598091859, -3.311772851237524e-05, 0.011787666581716136]","[1.0128322961726762e-13, 0.7083297526301473, 1.6829630757567815e-21]","[1.223772174272999e-06, 0.9724179638803986, 0.03866061126084807]","[0.011029395916372024, 0.9943279325312744, 0.011393595283415728]"
